seed,run_id,success,best_loss,stop_reason,elapsed_seconds,success_count_so_far,finished_count_so_far,seed_label,loss_success,parse_ok,rne_is_oscillator,rne_is_broken_oscillator,rne_fixed_by_reaction_removal,rne_posthoc_success,error
266,seed266,False,71.68580211685494,max_epochs,6227.002190113068,142,274,seed266,False,True,False,False,False,False,
265,seed265,False,26.77661365260021,max_epochs,6484.664215326309,142,275,seed265,False,True,False,False,False,False,
285,seed285,True,12.909359071571457,success,1900.343782186508,143,276,seed285,True,True,True,False,False,True,
270,seed270,True,19.29549028043909,success,5674.57830953598,144,277,seed270,True,True,True,False,False,True,
278,seed278,True,14.769097849929652,success,3678.6628782749176,145,278,seed278,True,True,False,False,False,False,
268,seed268,False,71.15664428227048,max_epochs,6178.764739513397,145,279,seed268,False,True,False,False,False,False,
283,seed283,True,19.59397014799769,success,2907.124630689621,146,280,seed283,True,True,False,False,False,False,
275,seed275,True,18.65996991449432,success,4849.4526171684265,147,281,seed275,True,True,False,False,False,False,
269,seed269,False,70.73567810230259,max_epochs,6163.86484670639,147,282,seed269,False,True,False,True,True,True,
286,seed286,True,7.595291588483091,success,2276.2391312122345,148,283,seed286,True,True,True,False,False,True,
287,seed287,True,18.6562635118187,success,2383.45812869072,149,284,seed287,True,True,False,False,False,False,
271,seed271,False,110.72325751820534,max_epochs,6176.497362852097,149,285,seed271,False,True,True,False,False,True,
272,seed272,False,92.87256049029794,max_epochs,6092.051602363586,149,286,seed272,False,True,False,False,False,False,
291,seed291,True,14.619580579536947,success,1764.327667236328,150,287,seed291,True,True,True,False,False,True,
297,seed297,True,10.440397628342186,success,1631.163686990738,151,288,seed297,True,True,True,False,False,True,
305,seed305,True,17.263042417321067,success,1386.603227376938,152,289,seed305,True,True,True,False,False,True,
279,seed279,False,110.58553724586596,max_epochs,6107.588927984238,152,290,seed279,False,True,False,False,False,False,
282,seed282,False,97.56624271818394,max_epochs,5997.893042087555,152,291,seed282,False,True,False,False,False,False,
294,seed294,True,14.808352339664252,success,3061.8945591449738,153,292,seed294,True,True,True,False,False,True,
301,seed301,True,16.692431179932335,success,2831.7108523845677,154,293,seed301,True,True,True,False,False,True,
293,seed293,True,16.26559657205393,success,3704.149789094925,155,294,seed293,True,True,True,False,False,True,
308,seed308,True,19.47387347725489,success,1685.5444276332855,156,295,seed308,True,True,False,False,False,False,
310,seed310,True,12.687315112145304,success,1456.1524238586426,157,296,seed310,True,True,False,False,False,False,
288,seed288,False,28.8714155675874,max_epochs,5988.057151317596,157,297,seed288,False,True,False,False,False,False,
307,seed307,True,11.644352607973934,success,3193.788429021836,158,298,seed307,True,True,True,False,False,True,
304,seed304,True,18.253819794035184,success,4519.770053386688,159,299,seed304,True,True,True,False,False,True,
290,seed290,False,110.72976966095553,max_epochs,6058.033165931702,159,300,seed290,False,True,False,False,False,False,
311,seed311,True,17.531175572006227,success,2318.846699953079,160,301,seed311,True,True,False,False,False,False,
289,seed289,False,76.26751839540249,max_epochs,6309.923978090286,160,302,seed289,False,True,False,False,False,False,
299,seed299,True,9.84639199221898,success,5321.392139911652,161,303,seed299,True,True,True,False,False,True,
292,seed292,False,70.96724325174984,max_epochs,6097.979074954987,161,304,seed292,False,True,False,False,False,False,
309,seed309,True,17.389808063257117,success,2750.7958805561066,162,305,seed309,True,True,False,False,False,False,
316,seed316,True,18.1364578230502,success,983.7321727275848,163,306,seed316,True,True,True,False,False,True,
295,seed295,False,100.04123269529666,max_epochs,5939.705738544464,163,307,seed295,False,True,False,False,False,False,
296,seed296,False,47.754830430346985,max_epochs,5953.184591293335,163,308,seed296,False,True,True,False,False,True,
298,seed298,False,110.83789239630256,max_epochs,5970.7802703380585,163,309,seed298,False,True,False,False,False,False,
300,seed300,False,111.16026057732378,max_epochs,5971.080356836319,163,310,seed300,False,True,False,False,False,False,
302,seed302,False,100.70941440454249,max_epochs,5981.742630720139,163,311,seed302,False,True,False,False,False,False,
303,seed303,False,110.81668079164226,max_epochs,5913.7230219841,163,312,seed303,False,True,False,False,False,False,
314,seed314,True,16.048743257259783,success,2757.809774398804,164,313,seed314,True,True,True,False,False,True,
318,seed318,True,5.759568791831576,success,1695.9990220069883,165,314,seed318,True,True,True,False,False,True,
322,seed322,True,17.592415051238277,success,1256.495768785477,166,315,seed322,True,True,True,False,False,True,
306,seed306,False,78.41021073356038,max_epochs,5950.098233699799,166,316,seed306,False,True,False,False,False,False,
324,seed324,True,11.92961198854054,success,1488.319633245468,167,317,seed324,True,True,True,False,False,True,
327,seed327,True,18.89728091257004,success,1152.6158454418182,168,318,seed327,True,True,True,False,False,True,
317,seed317,True,18.45716615547541,success,2611.0542018413544,169,319,seed317,True,True,False,False,False,False,
328,seed328,True,16.17363088623484,success,1495.4075832366943,170,320,seed328,True,True,True,False,False,True,
335,seed335,True,8.8735586736627,success,1001.4848783016204,171,321,seed335,True,True,True,False,False,True,
312,seed312,True,18.82967323010453,success,5090.961111307144,172,322,seed312,True,True,False,False,False,False,
331,seed331,True,19.19294349644946,success,2474.9888575077057,173,323,seed331,True,True,False,False,False,False,
339,seed339,True,16.163841413031086,success,1414.9651942253113,174,324,seed339,True,True,False,False,False,False,
338,seed338,True,13.36812572964286,success,1497.690177679062,175,325,seed338,True,True,False,False,False,False,
313,seed313,False,94.90026058080532,max_epochs,5905.986555099487,175,326,seed313,False,True,False,False,False,False,
341,seed341,True,19.88382027413984,success,1727.9326312541962,176,327,seed341,True,True,False,False,False,False,
342,seed342,True,16.88950360511356,success,1451.1288270950315,177,328,seed342,True,True,True,False,False,True,
315,seed315,False,96.1337307003732,max_epochs,5966.538420915604,177,329,seed315,False,True,False,False,False,False,
325,seed325,True,14.608207057775155,success,4780.883833169937,178,330,seed325,True,True,True,False,False,True,
319,seed319,False,77.59428481102363,max_epochs,5899.157055139542,178,331,seed319,False,True,False,True,True,True,
343,seed343,True,10.007598837919383,success,2117.5142068862915,179,332,seed343,True,True,True,False,False,True,
320,seed320,False,108.71506972186948,max_epochs,5976.243515968323,179,333,seed320,False,True,False,False,False,False,
321,seed321,False,108.22840985984848,max_epochs,6001.159030675888,179,334,seed321,False,True,False,False,False,False,
323,seed323,False,102.36201608347989,max_epochs,5946.768950462341,179,335,seed323,False,True,True,False,False,True,
348,seed348,True,19.882755263213777,success,1192.7357516288755,180,336,seed348,True,True,True,False,False,True,
347,seed347,True,18.109022467543177,success,1286.6730875968933,181,337,seed347,True,True,True,False,False,True,
326,seed326,False,100.15176151700314,max_epochs,6003.076683998108,181,338,seed326,False,True,False,False,False,False,
329,seed329,False,44.0388590309312,max_epochs,5862.797682762146,181,339,seed329,False,True,False,False,False,False,
337,seed337,True,19.97160672714434,success,5339.162794351578,182,340,seed337,True,True,True,False,False,True,
352,seed352,True,11.366242881204837,success,1143.8815026283264,183,341,seed352,True,True,True,False,False,True,
350,seed350,True,18.80081760041004,success,1474.6422860622406,184,342,seed350,True,True,False,False,False,False,
332,seed332,False,22.64471521646545,max_epochs,5997.978025436401,184,343,seed332,False,True,False,False,False,False,
330,seed330,False,58.33918837038145,max_epochs,6326.170896530151,184,344,seed330,False,True,False,False,False,False,
334,seed334,False,110.76447246871544,max_epochs,5988.852260828018,184,345,seed334,False,True,False,False,False,False,
333,seed333,False,110.72704312781704,max_epochs,6062.495957612991,184,346,seed333,False,True,False,False,False,False,
351,seed351,True,14.871309000239169,success,1887.354308605194,185,347,seed351,True,True,True,False,False,True,
336,seed336,False,53.83167673309577,max_epochs,5964.5486536026,185,348,seed336,False,True,False,False,False,False,
358,seed358,True,8.737762156600741,success,1279.1216707229614,186,349,seed358,True,True,True,False,False,True,
359,seed359,True,17.713726168970805,success,1109.3170194625854,187,350,seed359,True,True,True,False,False,True,
362,seed362,True,19.825310562457844,success,1260.3266394138336,188,351,seed362,True,True,True,False,False,True,
340,seed340,False,100.14982812885631,max_epochs,5953.071238040924,188,352,seed340,False,True,False,False,False,False,
344,seed344,False,109.20520916910296,max_epochs,5993.532584428787,188,353,seed344,False,True,False,False,False,False,
345,seed345,False,110.64540607131296,max_epochs,5967.581241846085,188,354,seed345,False,True,False,False,False,False,
366,seed366,True,19.637674542341195,success,2332.7294285297394,189,355,seed366,True,True,True,False,False,True,
365,seed365,True,16.28884740637179,success,2613.4790325164795,190,356,seed365,True,True,True,False,False,True,
367,seed367,True,15.18591173882371,success,2778.853222370148,191,357,seed367,True,True,True,False,False,True,
353,seed353,True,16.376598692475735,success,4473.42312169075,192,358,seed353,True,True,False,False,False,False,
346,seed346,False,110.76346341418544,max_epochs,5933.385085821152,192,359,seed346,False,True,False,False,False,False,
349,seed349,False,25.134486027779054,max_epochs,6003.393074274063,192,360,seed349,False,True,True,False,False,True,
373,seed373,True,5.283038692001132,success,1475.9447321891785,193,361,seed373,True,True,False,False,False,False,
356,seed356,True,18.41633445136696,success,5613.42342209816,194,362,seed356,True,True,False,False,False,False,
354,seed354,False,107.59905539577323,max_epochs,5978.447682142258,194,363,seed354,False,True,False,False,False,False,
355,seed355,False,110.76821718541768,max_epochs,5967.100709915161,194,364,seed355,False,True,False,False,False,False,
364,seed364,True,16.996034181126976,success,4980.249415874481,195,365,seed364,True,True,True,False,False,True,
357,seed357,False,43.57472783744648,max_epochs,6021.036737203598,195,366,seed357,False,True,False,False,False,False,
378,seed378,True,16.178706196416947,success,2009.8969168663025,196,367,seed378,True,True,False,False,False,False,
361,seed361,False,31.65060790109626,max_epochs,5929.492290973663,196,368,seed361,False,True,False,False,False,False,
360,seed360,False,63.37725244640291,max_epochs,6060.688656330109,196,369,seed360,False,True,False,False,False,False,
372,seed372,True,19.806650934064024,success,3898.667716026306,197,370,seed372,True,True,True,False,False,True,
363,seed363,False,110.86812114040114,max_epochs,6324.508115768433,197,371,seed363,False,True,False,False,False,False,
375,seed375,True,14.068055190104168,success,3599.937363862992,198,372,seed375,True,True,True,False,False,True,
374,seed374,True,17.75766022235917,success,3940.585857391357,199,373,seed374,True,True,True,False,False,True,
368,seed368,False,110.64394515831192,max_epochs,6049.910328149796,199,374,seed368,False,True,False,False,False,False,
369,seed369,False,64.79528433351851,max_epochs,6041.950149536133,199,375,seed369,False,True,True,False,False,True,
387,seed387,True,13.940615214600992,success,1290.001844406128,200,376,seed387,True,True,True,False,False,True,
370,seed370,False,42.29093242357095,max_epochs,5976.4829976558685,200,377,seed370,False,True,False,False,False,False,
371,seed371,False,100.61991561580416,max_epochs,5976.934726715088,200,378,seed371,False,True,False,False,False,False,
385,seed385,True,16.003676402442295,success,2250.059338569641,201,379,seed385,True,True,True,False,False,True,
388,seed388,True,13.845117555167157,success,1784.112967967987,202,380,seed388,True,True,False,False,False,False,
386,seed386,True,18.143321370258988,success,2366.913479566574,203,381,seed386,True,True,True,False,False,True,
389,seed389,True,14.765710648898937,success,1611.569088935852,204,382,seed389,True,True,False,False,False,False,
391,seed391,True,13.403625924571084,success,2503.156400918961,205,383,seed391,True,True,False,False,False,False,
376,seed376,False,110.86436603412892,max_epochs,5832.1179411411285,205,384,seed376,False,True,False,False,False,False,
377,seed377,False,110.67469408708553,max_epochs,5862.1634023189545,205,385,seed377,False,True,False,False,False,False,
399,seed399,True,17.97790536791971,success,1441.5345695018768,206,386,seed399,True,True,False,False,False,False,
392,seed392,True,12.056868976566523,success,2576.762755155564,207,387,seed392,True,True,False,False,False,False,
379,seed379,True,19.68535696655579,success,5567.30637049675,208,388,seed379,True,True,True,False,False,True,
397,seed397,True,19.06369481951808,success,2493.705124616623,209,389,seed397,True,True,False,False,False,False,
380,seed380,False,110.81489414587898,max_epochs,5568.873403072357,209,390,seed380,False,True,False,False,False,False,
381,seed381,False,110.91354204914435,max_epochs,5344.895359754562,209,391,seed381,False,True,False,False,False,False,
398,seed398,True,19.64025810441593,success,2396.1499259471893,210,392,seed398,True,True,False,True,True,True,
383,seed383,False,106.43711422601729,max_epochs,5213.994591474533,210,393,seed383,False,True,False,False,False,False,
382,seed382,False,54.90956303712776,max_epochs,5314.605679988861,210,394,seed382,False,True,True,False,False,True,
384,seed384,False,110.71383249415317,max_epochs,5054.894388914108,210,395,seed384,False,True,False,False,False,False,
390,seed390,False,99.6991054648705,max_epochs,4198.584788560867,210,396,seed390,False,True,False,False,False,False,
393,seed393,False,88.92426698816618,max_epochs,3848.089335441589,210,397,seed393,False,True,False,False,False,False,
394,seed394,False,110.86722213358884,max_epochs,3732.785432815552,210,398,seed394,False,True,False,False,False,False,
395,seed395,False,33.79118328042731,max_epochs,3621.894188642502,210,399,seed395,False,True,True,False,False,True,
396,seed396,False,101.80253318275598,max_epochs,3647.029592037201,210,400,seed396,False,True,False,False,False,False,
